1	9	2	2	3	3	6.5	6.5	3	2	1.87082869338697	1.87082869338697	1
1	9	1	2	7	3.5	6.5	5.5	6.25	2.75	1.58113883008419	1.58113883008419	0
1	9	6	2	5.5	5.5	6.5	4.5	6.25	4.25	1.58113883008419	1.58113883008419	0
1	9	3	2	4.5	4.5	3	2.5	3.75	3	1.58113883008419	1.22474487139159	0
1	9	2	2	3.5	2	6	4.5	4	3.5	1.58113883008419	1.58113883008419	0
1	9	5	4	7	7	6	7	6	6	1.58113883008419	1.87082869338697	1
1	9	4	4	2.5	4	5.5	6	2.75	4.5	.707106781186548	.707106781186548	0
1	9	1	4	6	4	6	6	6	6.5	.707106781186548	1.22474487139159	0
1	9	4	6	5.5	7	6.5	6	5.75	6.75	.707106781186548	1.87082869338697	1
1	9	1	1	4	4	2	1	2.75	1	3.08220700148449	3.08220700148449	1
1	9	1	3	3	4	5.5	4	2.5	3.5	2.34520787991171	1.58113883008419	0
1	9	1	6	2	1.5	4	5.5	3	5	1.58113883008419	.707106781186548	0
1	9	6	4	3	1	7	7	6.5	5.5	1.22474487139159	.707106781186548	0
1	9	5	1	4.5	4.5	7	7	5.25	4.5	1.87082869338697	2.12132034355964	1
1	9	1	1	1	1	4.5	2.5	2.25	1	1.58113883008419	1.58113883008419	0
1	15	3	3	2.5	4.5	7	7	2.75	1.5	1.87082869338697	1.87082869338697	1
1	15	5	2	7	6	6.5	6.5	5.5	5.5	2.12132034355964	1.58113883008419	0
1	15	4	4	5.5	3.5	6	4	5.5	3.5	2.91547594742265	1.87082869338697	1
1	15	2	1	3.5	4.5	5.5	5	6.5	6	1.87082869338697	2.12132034355964	1
1	15	4	4	4.5	5	4	4	4.75	4.5	1.22474487139159	1.58113883008419	0
1	15	2	3	2	2.5	4	5	3.5	3.25	1.87082869338697	2.12132034355964	1
1	15	2	2	4	4	5.5	4	5	4.25	2.12132034355964	2.34520787991171	1
1	15	3	3	3	4	5.5	5	3	3.5	2.12132034355964	2.12132034355964	1
1	15	2	3	3.5	3	4	3	4.25	3	1.87082869338697	2.12132034355964	1
1	15	1	2	2.5	3.5	2.5	3	4	2.75	1.58113883008419	1.58113883008419	0
1	15	4	3	4	4.5	5	5	5	4.75	1.87082869338697	2.34520787991171	1
1	15	1	4	4.5	5	4.5	3	2.75	4	1.58113883008419	1.58113883008419	0
1	15	1	1	7	4.5	4	5.5	3	3	1.22474487139159	1.58113883008419	0
1	15	4	4	4	4	5.5	5.5	6	3.25	1.87082869338697	2.12132034355964	1
1	15	4	4	3.5	4	4.5	4.5	6.5	5	3.24037034920393	2.34520787991171	1
1	15	7	2	7	5	6.5	4.5	5.75	4.5	1.58113883008419	1.58113883008419	0
1	15	2	2	6	6.5	7	5	6.25	5	2.34520787991171	2.12132034355964	1
1	15	6	3	5.5	6.5	5.5	5	6.25	5.25	2.12132034355964	1.87082869338697	1
1	15	4	2	3	3.5	3	5	2.25	3.75	1.87082869338697	1.22474487139159	0
1	15	6	2	6.5	6.5	6.5	5.5	5.25	5	2.54950975679639	2.54950975679639	1
1	18	2	2	4	6	6.5	7	3.5	4	2.12132034355964	1.87082869338697	1
1	18	1	1	1	1.5	1	1	1	1	1.87082869338697	1.87082869338697	1
1	18	4	4	6.5	4	6	4	6.5	4	1.58113883008419	1.58113883008419	0
1	18	7	1	7	5.5	7	7	7	7	1.58113883008419	2.54950975679639	1
1	18	1	1	1	3.5	4	4.5	4.5	4.25	1.22474487139159	1.22474487139159	0
1	18	4	4	3.5	4	5.5	4	6.5	4	.707106781186548	.707106781186548	0
1	18	2	1	3.5	3	4	3	4.5	2.75	2.12132034355964	1.87082869338697	1
1	18	3	3	3.5	4.5	5	6	6	6	1.22474487139159	1.87082869338697	1
1	18	3	4	4.5	5	6	6.5	5.25	5.5	1.58113883008419	1.58113883008419	0
1	18	1	1	4.5	4	5	4	5.75	3.5	2.54950975679639	2.34520787991171	1
1	18	1	4	4.5	4.5	6.5	5	4.5	4.75	2.12132034355964	2.12132034355964	1
1	18	2	2	5	3	6.5	4	6	4.5	2.34520787991171	2.54950975679639	1
1	18	4	5	6.5	4.5	7	7	6.5	6	1.58113883008419	1.58113883008419	0
1	18	7	4	5.5	4	5	4	6.25	4	1.58113883008419	1.58113883008419	0
1	18	4	4	4.5	4	5.5	4	6.5	4	1.58113883008419	1.58113883008419	0
1	18	2	1	7	4	6	5.5	6.25	5.5	2.73861278752583	1.87082869338697	1
1	18	4	4	5.5	4.5	6	5.5	4.5	5	2.34520787991171	1.58113883008419	0
1	18	1	1	1	1	2.5	1	5.5	4	.707106781186548	.707106781186548	0
1	18	1	2	3.5	4.5	5.5	5	5	6	.707106781186548	.707106781186548	0
1	18	2	4	3	4.5	6.5	4	7	4.5	1.22474487139159	1.22474487139159	0
1	18	6	5	4	4.5	4.5	5	4	5	2.34520787991171	2.54950975679639	1
1	18	3	2	5	1	6	1.5	5.5	2.75	1.22474487139159	1.22474487139159	0
1	18	3	1	5.5	4.5	6.5	7	3	4.25	1.87082869338697	1.87082869338697	1
1	20	4	1	4	4	4	5	4	4.25	1.58113883008419	1.22474487139159	0
1	20	1	1	1	1	2.5	1	1.75	2.5	.707106781186548	.707106781186548	0
1	20	4	4	7	5	6.5	5.5	5.75	5.25	.707106781186548	.707106781186548	0
1	20	3	3	5.5	4.5	6	5.5	5.5	4.75	1.58113883008419	1.58113883008419	0
1	20	2	3	5	5	4	4.5	4.25	4.5	1.87082869338697	1.58113883008419	0
1	20	3	3	2	3	4	6	2.75	4.25	1.58113883008419	1.58113883008419	0
1	20	1	4	6.5	3.5	7	6.5	6.25	4.25	1.58113883008419	1.58113883008419	0
1	20	1	1	1	1	4	4	1	1	.707106781186548	.707106781186548	0
1	20	1	3	5.5	3.5	5	4.5	5	3.5	.707106781186548	.707106781186548	0
1	20	3	4	5.5	5	6.5	6.5	4.5	5.25	1.87082869338697	1.87082869338697	1
1	20	4	4	4.5	3.5	5.5	3	4.25	3.5	1.87082869338697	1.58113883008419	0
1	20	6	3	6	5	5.5	6.5	6	4.5	1.87082869338697	1.87082869338697	1
1	20	6	4	2.5	3.5	5.5	4	2.25	4.5	2.12132034355964	1.58113883008419	0
1	20	4	3	3	3.5	4.5	4.5	4.75	6	1.58113883008419	1.87082869338697	1
1	20	2	3	3.5	4	3	5.5	3.75	3.75	2.34520787991171	2.12132034355964	1
1	20	2	3	4.5	4	5	5.5	4.5	3.75	1.58113883008419	.707106781186548	0
1	20	2	4	4	3.5	5.5	5.5	3.5	3.25	1.87082869338697	1.87082869338697	1
1	20	1	1	2	1	5.5	6.5	3	4	1.58113883008419	1.58113883008419	0
1	20	1	1	1	1.5	6.5	4.5	1.5	1.5	1.22474487139159	1.22474487139159	0
1	20	3	2	5.5	4	5	6	4.75	3.75	1.58113883008419	1.58113883008419	0
1	20	1	6	2.5	3.5	6	4.5	4	4.5	1.87082869338697	1.87082869338697	1
2	2	3	3	4	5	5	2.5	4.25	3	1.58113883008419	2.12132034355964	1
2	2	1	1	6.5	4.5	6.5	6	7	5.5	2.54950975679639	1.87082869338697	1
2	2	4	3	2	2.5	5	6	5.25	5.5	1.87082869338697	2.12132034355964	1
2	2	3	5	6	5.5	6.5	5.5	6.25	4.75	1.22474487139159	1.58113883008419	0
2	2	4	5	5.5	5	4	4.5	5.75	4.25	.707106781186548	1.58113883008419	0
2	2	4	7	7	7	7	7	6.25	7	2.54950975679639	2.73861278752583	1
2	2	2	3	4	4	4	4	3.75	4.25	1.87082869338697	1.58113883008419	0
2	2	1	7	7	7	7	7	5.5	7	3.24037034920393	3.24037034920393	1
2	2	4	4	4	5	4	4.5	3	4.75	1.58113883008419	1.58113883008419	0
2	2	3	4	4.5	6	4.5	5.5	5.25	5	1.87082869338697	2.12132034355964	1
2	2	5	5	5	6	6	4.5	3	5	1.87082869338697	2.12132034355964	1
2	2	1	4	3.5	4	4	4	5	4	2.54950975679639	2.54950975679639	1
2	2	7	4	4	4.5	5.5	4.5	5	5	2.73861278752583	2.73861278752583	1
2	2	3	4	6	4	6	5.5	6	4.25	2.54950975679639	2.73861278752583	1
2	2	1	1	3.5	3	5	5.5	4.25	4.75	2.54950975679639	2.34520787991171	1
2	2	4	2	1	4	4.5	6	2.5	6	1.58113883008419	1.58113883008419	0
2	2	1	1	1	2	2.5	2	4.75	5	2.34520787991171	1.87082869338697	1
2	2	1	1	3	4.5	3	4.5	3	2.5	2.12132034355964	1.87082869338697	1
2	2	4	4	4	4	4	4	5.5	4	1.22474487139159	1.58113883008419	0
2	2	7	1	3.5	4.5	6	6.5	5	6.25	1.87082869338697	2.12132034355964	1
2	2	2	4	4	6.5	5.5	5	6.75	6.75	2.34520787991171	2.34520787991171	1
2	2	4	1	7	4	7	4	7	4	.707106781186548	1.22474487139159	0
2	2	1	3	4	4	6.5	3.5	6.5	4.25	2.34520787991171	2.34520787991171	1
2	2	2	4	5.5	4	6	5.5	5.5	5.5	1.22474487139159	2.12132034355964	1
2	2	4	4	2.5	3.5	2.5	3.5	3.25	3.75	1.22474487139159	1.87082869338697	1
2	2	1	1	1.5	2	4	3.5	5.75	7	2.91547594742265	2.73861278752583	1
2	2	4	4	3.5	5	6	3.5	5.25	4.25	1.22474487139159	.707106781186548	0
2	22	1	2	2	2.5	3	4	5.75	4.75	.707106781186548	.707106781186548	0
2	22	4	3	3	3	6	6	4.5	4.25	1.58113883008419	1.87082869338697	1
2	22	1	4	5.5	5	7	6.5	6.5	6.25	1.87082869338697	1.87082869338697	1
2	22	5	6	4.5	4.5	4.5	5.5	4	3.5	1.22474487139159	1.58113883008419	0
2	22	5	4	1	4	5	5.5	1.75	3.25	.707106781186548	1.22474487139159	0
2	22	5	1	4.5	6.5	6	7	4.5	5.5	1.58113883008419	1.58113883008419	0
2	22	4	4	4.5	4.5	4.5	3	4.25	4.25	.707106781186548	1.22474487139159	0
2	22	1	1	1	2.5	3.5	4.5	3.75	4.33333333333333	.707106781186548	1.58113883008419	0
2	22	6	4	7	6.5	7	6.5	7	6	.707106781186548	1.22474487139159	0
2	22	4	2	2	5	4.5	4.5	4.5	4.5	1.87082869338697	1.87082869338697	1
2	22	4	3	3	2.5	6.5	6.5	3.75	4.25	.707106781186548	1.87082869338697	1
2	22	4	4	3.5	5	4.5	5	3.75	4.25	.707106781186548	.707106781186548	0
2	22	1	4	7	6.5	1	5.5	5.25	5.25	.707106781186548	2.12132034355964	1
2	22	4	5	1.5	5.5	5	5	6.5	4.5	2.12132034355964	2.12132034355964	1
2	22	4	2	4.5	5	6.5	4.5	5	4.5	1.22474487139159	1.58113883008419	0
2	22	4	4	5	5	5.5	6	4.5	4.5	.707106781186548	1.22474487139159	0
2	22	4	5	2.5	5	4	4.5	3.25	4.25	1.22474487139159	1.87082869338697	1
2	22	1	6	5	5	4	3.5	3.25	4.25	1.22474487139159	1.58113883008419	0
2	22	3	5	3.5	5	4.5	4	4.25	4.25	1.22474487139159	1.58113883008419	0
2	22	1	5	2	5.5	5	4	4.75	2.5	.707106781186548	1.58113883008419	0
2	22	1	5	3.5	4.5	6	5	3.5	3.75	.707106781186548	1.87082869338697	1
2	22	2	1	4	2.5	5.5	7	4.5	3.75	2.91547594742265	3.08220700148449	1
2	22	1	1	3	4.5	6	5	5.5	4.5	2.12132034355964	1.58113883008419	0
2	8	3	1	4	3.5	5	4.5	4.25	3.75	1.87082869338697	1.87082869338697	1
2	8	1	7	1	4	2.5	5.5	7	6	.707106781186548	.707106781186548	0
2	8	2	2	2.5	3	5	5.5	2.25	2.75	1.22474487139159	1.22474487139159	0
2	8	1	1	3	2.5	5.5	6	1.75	1	2.12132034355964	2.12132034355964	1
2	8	1	1	4.5	3.5	4.5	5.5	4.5	5	2.12132034355964	2.34520787991171	1
2	8	1	1	7	6	7	6.5	6.5	5.25	2.34520787991171	2.12132034355964	1
2	8	1	1	7	7	7	7	5.5	5.5	1.58113883008419	1.58113883008419	0
2	8	4	4	5	6	6.5	6	5.25	4.25	2.34520787991171	2.54950975679639	1
2	8	2	4	4	4	4	4.5	4.25	4.25	2.34520787991171	2.12132034355964	1
2	8	1	2	2	2	4.5	5	2.25	6	.707106781186548	.707106781186548	0
2	8	2	4	2	6.5	2.5	6	3.5	5	2.12132034355964	2.12132034355964	1
2	8	1	5	4.5	3	4.5	4	4.25	5.5	1.58113883008419	2.12132034355964	1
2	8	1	5	1.5	4.5	3	3	3.25	4.25	2.73861278752583	2.91547594742265	1
2	8	1	3	5	4	6	5.5	4.25	4.5	2.54950975679639	2.54950975679639	1
2	8	5	3	4	3.5	4	3	4.5	3.25	3.08220700148449	1.58113883008419	0
2	8	5	4	5	4	4.5	4.5	3.75	3.75	1.22474487139159	1.58113883008419	0
2	8	5	5	4	4	4.5	4.5	4	3.75	1.58113883008419	1.58113883008419	0
2	8	1	7	1	1	3	1	3.25	1	1.22474487139159	1.22474487139159	0
2	8	4	4	4	4	5	4	5.5	4	3.53553390593274	2.12132034355964	1
2	8	3	6	4	3.5	5.5	5.5	3.5	5.25	1.58113883008419	1.22474487139159	0
2	8	1	1	1.5	2	3	1	1	1.5	2.34520787991171	2.12132034355964	1
2	8	3	4	6	5.5	3.5	3	3.25	4.75	1.22474487139159	1.58113883008419	0
2	8	4	4	6	6.5	6.5	5	5.25	4.75	1.58113883008419	1.58113883008419	0
2	8	6	6	6	5	7	6.5	4.75	4.75	1.22474487139159	1.22474487139159	0
2	8	3	3	2	3.5	6	6	6	4.25	2.12132034355964	2.34520787991171	1
2	8	4	3	4	5.5	5	4.5	4	3.75	1.87082869338697	1.87082869338697	1
2	8	1	3	4	5.5	5.5	4.5	5	3.75	1.22474487139159	1.58113883008419	0
2	10	1	2	2	2	6.5	4	4.75	4	2.12132034355964	1.87082869338697	1
2	10	7	4	2	1.5	1	2	3.25	2.75	.707106781186548	.707106781186548	0
2	10	4	4	4	3.5	6	6	5.25	4	1.58113883008419	1.58113883008419	0
2	10	1	4	5	3.5	6	5.5	6	4	1.58113883008419	1.87082869338697	1
2	10	7	3	3	4.5	4	4	3.5	4.5	1.87082869338697	2.12132034355964	1
2	10	2	4	5	6	5	5	4	4.75	1.58113883008419	2.12132034355964	1
2	10	1	2	6.5	4	6.5	5.5	5	3.75	2.54950975679639	2.12132034355964	1
2	10	2	5	4	5.5	4.5	5	5.25	4.75	.707106781186548	1.58113883008419	0
2	10	3	3	5	4	5.5	5.5	5.25	6	1.58113883008419	1.58113883008419	0
2	10	1	1	1	1.5	4	4	3.75	3.25	1.58113883008419	1.58113883008419	0
2	10	4	1	3.5	3.5	6	5	5.5	4	1.22474487139159	1.58113883008419	0
2	10	4	2	3.5	2	5.5	5	4	2.75	1.22474487139159	1.22474487139159	0
2	10	2	1	3.5	2	5	5	2.75	1.75	1.87082869338697	1.87082869338697	1
2	10	1	5	6.5	6	6.5	5	4.75	5	2.12132034355964	2.34520787991171	1
2	10	1	5	4.5	5.5	4	4.5	7	4.25	2.34520787991171	2.54950975679639	1
2	10	1	1	6.5	5	5.5	7	4.25	2.75	1.58113883008419	1.58113883008419	0
2	10	1	4	6	7	7	7	5.25	7	2.34520787991171	2.54950975679639	1
2	10	5	4	6.5	6	4	5	4.5	5.5	.707106781186548	1.22474487139159	0
2	10	2	6	7	6.5	6	5.5	5.25	5	2.12132034355964	2.34520787991171	1
2	10	1	2	4.5	4.5	5	6.5	6	5.75	1.87082869338697	2.12132034355964	1
2	10	2	1	4	3.5	5.5	5	5.25	4.66666666666667	1.87082869338697	1.58113883008419	0
2	10	1	1	3.5	5	6	7	5.25	5.5	1.87082869338697	1.22474487139159	0
2	10	2	5	3.5	4	4.5	6	5.75	4.25	3.24037034920393	3.24037034920393	1
2	10	4	5	5.5	6	6	6	6	5.25	2.12132034355964	2.34520787991171	1
2	10	4	5	6.5	6	7	4.5	6	4.75	1.58113883008419	1.87082869338697	1
2	17	3	3	6.5	4	6	5	5.75	3.75	.707106781186548	2.12132034355964	1
2	17	2	5	2.5	5.5	4.5	5.5	2.75	4	1.58113883008419	1.58113883008419	0
2	17	1	4	5.5	4.5	4.5	4.5	4	4	2.12132034355964	1.87082869338697	1
2	17	1	3	5.5	4.5	1	2.5	6	5.25	2.54950975679639	1.58113883008419	0
2	17	3	7	4.5	6	5	5	5	5.75	2.34520787991171	2.12132034355964	1
2	17	1	1	4	4.5	5.5	4.5	4.75	4	1.87082869338697	1.87082869338697	1
2	17	1	5	5	3.5	6	4	5.5	3.75	1.87082869338697	1.87082869338697	1
2	17	4	6	3.5	5	6.5	3	5.75	4.75	2.12132034355964	2.12132034355964	1
2	17	3	1	3.5	5.5	4.5	5	4.5	5.25	2.34520787991171	2.12132034355964	1
2	17	2	7	6.5	4.5	6	6	6.75	4.5	1.22474487139159	1.22474487139159	0
2	17	6	6	4	5.5	5	5.5	5.75	4.75	2.12132034355964	1.87082869338697	1
2	17	1	2	2.5	6.5	4	6	5.25	6.25	1.58113883008419	1.87082869338697	1
2	17	4	4	5	3.5	5.5	4.5	3.75	3.25	1.87082869338697	1.87082869338697	1
2	17	3	4	5.5	4	6	3	6.5	4.25	1.87082869338697	1.87082869338697	1
2	17	4	5	6	5	5.5	5	6	5	2.34520787991171	1.87082869338697	1
2	17	4	7	4.5	7	4.5	5.5	4.5	3.75	1.58113883008419	1.58113883008419	0
2	17	2	4	6.5	5	5.5	4	4.75	4.5	1.87082869338697	2.12132034355964	1
2	17	4	5	6.5	7	7	4.5	6	5.75	2.12132034355964	2.34520787991171	1
2	17	6	1	2.5	2.5	4.5	3.5	4.25	3.75	1.22474487139159	.707106781186548	0
2	17	1	2	3.5	2	4	4	1.75	1.75	1.58113883008419	1.87082869338697	1
2	17	2	1	2	2	4.5	5.5	3.25	2.75	1.87082869338697	1.87082869338697	1
2	17	1	1	1.5	2	1	2	3.5	3.5	1.22474487139159	1.22474487139159	0
2	17	4	1	2	2	5.5	6	1.25	1.25	1.87082869338697	1.87082869338697	1
2	17	4	1	3.5	2	6.5	4.5	4.75	5.5	2.91547594742265	3.08220700148449	1
2	17	1	2	2.5	3	4	4	5.5	4.5	.707106781186548	.707106781186548	0
3	3	3	5	4	3	4.5	5	4.5	4.25	1.87082869338697	1.87082869338697	1
3	3	1	1	6.5	5.5	5.5	6	5.25	5.75	2.12132034355964	2.34520787991171	1
3	3	2	6	3.5	5.5	5	6	4.25	5.75	1.87082869338697	1.87082869338697	1
3	3	4	3	3	5.5	6.5	4.5	2.75	4.25	1.58113883008419	1.58113883008419	0
3	3	1	6	6	6	7	5	6.5	5.25	1.58113883008419	1.87082869338697	1
3	3	1	3	5	4	5.5	6	5.25	4	2.12132034355964	1.87082869338697	1
3	3	2	3	5	6.5	6.5	4.5	5.75	4.5	.707106781186548	1.22474487139159	0
3	3	2	3	2.5	5.5	6	4	6.75	4.25	.707106781186548	.707106781186548	0
3	3	1	6	7	6.5	6.5	6.5	6.25	5.25	2.12132034355964	2.34520787991171	1
3	3	2	1	3.5	2.5	2	2.5	2.5	3.25	1.87082869338697	1.87082869338697	1
3	3	5	4	6.5	5.5	5.5	4	4.75	4.5	1.58113883008419	1.87082869338697	1
3	3	4	4.35	7	4	7	7	7	7	.707106781186548	.707106781186548	0
3	3	2	4	7	3.5	5.5	4	4.25	3.75	1.58113883008419	1.87082869338697	1
3	3	3	5	4.5	6	5	4.5	5	4.5	1.87082869338697	2.12132034355964	1
3	3	4	3	5	4.5	6	5	5.25	4	1.58113883008419	1.22474487139159	0
3	3	7	1	7	3	7	5.5	3.5	7	2.73861278752583	3.24037034920393	1
3	3	2	3	3.5	4.5	5.5	3.5	5	4	1.22474487139159	1.22474487139159	0
3	3	1	5	5	4	6.5	6.5	3.25	3	1.58113883008419	2.12132034355964	1
3	3	4	2	4.5	2.5	5	6	5.5	3.25	1.22474487139159	1.87082869338697	1
3	3	1	2	6	3	6	4	3.75	3.5	2.12132034355964	2.12132034355964	1
3	3	3	4	4	4.5	5.5	4.5	5.25	4.5	1.87082869338697	2.12132034355964	1
3	3	2	2	4.5	6.5	5.5	7	5.25	4.5	1.22474487139159	1.58113883008419	0
3	3	5	5	5	6	6	6.5	6	6.25	1.58113883008419	1.22474487139159	0
3	3	3	2	4.5	5.5	6	6.5	5.25	5.75	1.22474487139159	2.12132034355964	1
3	3	2	4	6.5	6.5	6	6.5	6	6.25	1.58113883008419	1.87082869338697	1
3	4	5	4	4.5	6.5	5.5	6	5.75	6.25	2.34520787991171	2.54950975679639	1
3	4	2	4	4.5	6	6	5	6.75	5	1.87082869338697	1.87082869338697	1
3	4	2	4	7	6.5	6.5	5.5	5.5	5.5	1.87082869338697	2.12132034355964	1
3	4	4	5	5	6	5	5	5	4.75	.707106781186548	1.22474487139159	0
3	4	4	3	6	6	6	5.5	4.75	5	1.22474487139159	1.58113883008419	0
3	4	1	3	1.5	4	3	5	2.25	4.5	1.87082869338697	2.12132034355964	1
3	4	3	3	6.5	5.5	6	6.5	6.75	6.25	2.73861278752583	3.08220700148449	1
3	4	5	3	6	5.5	6.5	5.5	5.5	5	1.87082869338697	2.12132034355964	1
3	4	4	4	6	6.5	4.5	5	4.5	5.25	1.22474487139159	1.22474487139159	0
3	4	1	4	3.5	6.5	4.5	6	4.5	5	1.58113883008419	2.12132034355964	1
3	4	3	4	5.5	6	7	5.5	5.75	4.75	1.58113883008419	2.12132034355964	1
3	4	4	4	6	5	5.5	5	5.75	5.25	1.87082869338697	1.87082869338697	1
3	4	1	3	5	4	5	4.5	3.75	3.75	.707106781186548	1.22474487139159	0
3	4	4	4	5.5	5.5	6	6	2.75	3	1.22474487139159	1.58113883008419	0
3	4	2	2	5	3.5	6	5	5.75	3	2.12132034355964	2.12132034355964	1
3	4	5	4	6	4	6	4	5.25	4	1.58113883008419	1.58113883008419	0
3	4	2	3	2	4	3.5	4.5	2.75	4.25	1.58113883008419	2.12132034355964	1
3	4	2	3	6	3	6.5	5	4	3.5	2.12132034355964	2.34520787991171	1
3	4	1	4	1.5	1.5	3.5	3	1.75	2.25	2.12132034355964	2.12132034355964	1
3	4	3	1	4.5	2.5	5.5	4	4	1.75	1.58113883008419	1.58113883008419	0
3	4	4	2	5.5	6	7	7	3.25	3.25	1.58113883008419	1.87082869338697	1
3	4	1	7	2.5	3	5.5	6	5.25	2	1.22474487139159	1.22474487139159	0
3	7	1	4	3.5	4	5.5	4	3.5	4	1.87082869338697	2.12132034355964	1
3	7	4	4	3	4	4	4	2.75	4	.707106781186548	1.58113883008419	0
3	7	2	4	2	5.5	2.5	4.5	2.25	4.25	1.58113883008419	1.87082869338697	1
3	7	2	3	5.5	5.5	6	5.5	5.75	4.75	1.58113883008419	1.22474487139159	0
3	7	1	5	3.5	6	3.5	5.5	3.5	5.5	1.87082869338697	2.12132034355964	1
3	7	3	6	5	6	5.5	6	5.5	5.5	1.58113883008419	1.87082869338697	1
3	7	4	1	4.5	5	5.5	5.5	2.75	4	.707106781186548	2.34520787991171	1
3	7	4	1	6	4.5	6	6	6.5	4.5	.707106781186548	.707106781186548	0
3	7	6	7	4.5	3.5	6	6	5.5	5.25	.707106781186548	.707106781186548	0
3	7	7	5	6.5	5.5	1.5	5.5	3.75	5.25	1.58113883008419	1.58113883008419	0
3	7	3	4	4	5.5	5	5	4.5	5.25	2.12132034355964	2.34520787991171	1
3	7	2	4	2	5	1.5	4	2.25	4.75	1.22474487139159	1.58113883008419	0
3	7	2	4	3	5.5	4	4	4.5	4.75	1.22474487139159	1.58113883008419	0
